TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8926467","Riftbound League of Legends Trading Card Game","Origins","Body Rune","","126/298","Common","Near Mint Foil","","","","","","0","",""
"8926468","Riftbound League of Legends Trading Card Game","Origins","Body Rune","","126/298","Common","Lightly Played Foil","","","","","","0","",""
"8926469","Riftbound League of Legends Trading Card Game","Origins","Body Rune","","126/298","Common","Moderately Played Foil","","","","","","0","",""
"8926470","Riftbound League of Legends Trading Card Game","Origins","Body Rune","","126/298","Common","Heavily Played Foil","","","","","","0","",""
"8926471","Riftbound League of Legends Trading Card Game","Origins","Body Rune","","126/298","Common","Damaged Foil","","","","","","0","",""
"8926472","Riftbound League of Legends Trading Card Game","Origins","Body Rune (Alternate Art)","","126a/298","Showcase","Near Mint Foil","4.07","","4.7300","3.2400","","0","",""
"8926473","Riftbound League of Legends Trading Card Game","Origins","Body Rune (Alternate Art)","","126a/298","Showcase","Lightly Played Foil","4.67","","4.4900","3.0000","","0","",""
"8926474","Riftbound League of Legends Trading Card Game","Origins","Body Rune (Alternate Art)","","126a/298","Showcase","Moderately Played Foil","","","","","","0","",""
"8926475","Riftbound League of Legends Trading Card Game","Origins","Body Rune (Alternate Art)","","126a/298","Showcase","Heavily Played Foil","","","","","","0","",""
"8926476","Riftbound League of Legends Trading Card Game","Origins","Body Rune (Alternate Art)","","126a/298","Showcase","Damaged Foil","4.00","","","","","0","",""
"8925412","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Near Mint","0.06","","1.5000","0.0100","","0","",""
"8925413","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Lightly Played","0.07","","1.5300","0.0400","","0","",""
"8925414","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Moderately Played","","","1.7400","0.2500","","0","",""
"8925415","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Heavily Played","","","","","","0","",""
"8925416","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Damaged","","","1.6900","0.2000","","0","",""
"8925417","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Near Mint Foil","0.16","","1.5400","0.0500","","0","",""
"8925418","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Lightly Played Foil","0.13","","1.5900","0.1000","","0","",""
"8925419","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Moderately Played Foil","","","","","","0","",""
"8925420","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Heavily Played Foil","","","","","","0","",""
"8925421","Riftbound League of Legends Trading Card Game","Origins","Brazen Buccaneer","","002/298","Common","Damaged Foil","","","","","","0","",""
"8925652","Riftbound League of Legends Trading Card Game","Origins","Brynhir Thundersong","","026/298","Rare","Near Mint Foil","3.20","","4.0000","2.5000","0","0","0.4900",""
"8925653","Riftbound League of Legends Trading Card Game","Origins","Brynhir Thundersong","","026/298","Rare","Lightly Played Foil","3.46","","4.9900","3.5000","","0","",""
"8925654","Riftbound League of Legends Trading Card Game","Origins","Brynhir Thundersong","","026/298","Rare","Moderately Played Foil","4.09","","","","","0","",""
"8925655","Riftbound League of Legends Trading Card Game","Origins","Brynhir Thundersong","","026/298","Rare","Heavily Played Foil","2.50","","","","","0","",""
"8925656","Riftbound League of Legends Trading Card Game","Origins","Brynhir Thundersong","","026/298","Rare","Damaged Foil","","","","","","0","",""
"8927972","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Near Mint","0.19","","1.5800","0.0900","","0","",""
"8927973","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Lightly Played","","","1.8700","0.3800","","0","",""
"8927974","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Moderately Played","","","","","","0","",""
"8927975","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Heavily Played","","","","","","0","",""
"8927976","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Damaged","","","","","","0","",""
"8927977","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Near Mint Foil","0.31","","","","","0","",""
"8927978","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Lightly Played Foil","","","","","","0","",""
"8927979","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Moderately Played Foil","","","","","","0","",""
"8927980","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Heavily Played Foil","","","","","","0","",""
"8927981","Riftbound League of Legends Trading Card Game","Origins","Buff","","","Common","Damaged Foil","","","","","","0","",""
"8927597","Riftbound League of Legends Trading Card Game","Origins","Bullet Time","","268/298","Epic","Near Mint Foil","4.18","","5.0700","5.0700","","0","",""
"8927598","Riftbound League of Legends Trading Card Game","Origins","Bullet Time","","268/298","Epic","Lightly Played Foil","8.23","","5.4100","3.9200","","0","",""
"8927599","Riftbound League of Legends Trading Card Game","Origins","Bullet Time","","268/298","Epic","Moderately Played Foil","","","","","","0","",""
"8927600","Riftbound League of Legends Trading Card Game","Origins","Bullet Time","","268/298","Epic","Heavily Played Foil","","","","","","0","",""
"8927601","Riftbound League of Legends Trading Card Game","Origins","Bullet Time","","268/298","Epic","Damaged Foil","","","","","","0","",""
"8926012","Riftbound League of Legends Trading Card Game","Origins","Caitlyn, Patrolling","","068/298","Rare","Near Mint Foil","0.28","","1.6400","0.1500","","0","",""
"8926013","Riftbound League of Legends Trading Card Game","Origins","Caitlyn, Patrolling","","068/298","Rare","Lightly Played Foil","0.30","","1.7000","0.2000","","0","",""
"8926014","Riftbound League of Legends Trading Card Game","Origins","Caitlyn, Patrolling","","068/298","Rare","Moderately Played Foil","","","","","","0","",""
"8926015","Riftbound League of Legends Trading Card Game","Origins","Caitlyn, Patrolling","","068/298","Rare","Heavily Played Foil","","","","","","0","",""
"8926016","Riftbound League of Legends Trading Card Game","Origins","Caitlyn, Patrolling","","068/298","Rare","Damaged Foil","","","","","","0","",""
"8927152","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Near Mint","0.16","","1.5500","0.0500","","0","",""
"8927153","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Lightly Played","0.18","","1.6100","0.1200","","0","",""
"8927154","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Moderately Played","0.04","","5.0300","0.0400","","0","",""
"8927155","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Heavily Played","","","","","","0","",""
"8927156","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Damaged","","","","","","0","",""
"8927157","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Near Mint Foil","0.50","","1.8400","0.3500","","0","",""
"8927158","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Lightly Played Foil","0.52","","1.9400","0.4500","","0","",""
"8927159","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Moderately Played Foil","","","","","","0","",""
"8927160","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Heavily Played Foil","","","","","","0","",""
"8927161","Riftbound League of Legends Trading Card Game","Origins","Call to Glory","","207/298","Common","Damaged Foil","","","","","","0","",""
"8925752","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Near Mint","0.13","","1.5700","0.0800","","0","",""
"8925753","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Lightly Played","0.17","","1.6400","0.1500","","0","",""
"8925754","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Moderately Played","0.05","","5.0400","0.0500","","0","",""
"8925755","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Heavily Played","","","","","","0","",""
"8925756","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Damaged","","","","","","0","",""
"8925757","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Near Mint Foil","","","8889.7500","8888.0000","","0","",""
"8925758","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Lightly Played Foil","","","","","","0","",""
"8925759","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Moderately Played Foil","","","","","","0","",""
"8925760","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Heavily Played Foil","","","","","","0","",""
"8925761","Riftbound League of Legends Trading Card Game","Origins","Calm Rune","","042/298","Common","Damaged Foil","","","","","","0","",""
"8925762","Riftbound League of Legends Trading Card Game","Origins","Calm Rune (Alternate Art)","","042a/298","Showcase","Near Mint Foil","5.98","","5.9800","5.9800","","0","",""
"8925763","Riftbound League of Legends Trading Card Game","Origins","Calm Rune (Alternate Art)","","042a/298","Showcase","Lightly Played Foil","6.83","","7.6800","7.6800","","0","",""
"8925764","Riftbound League of Legends Trading Card Game","Origins","Calm Rune (Alternate Art)","","042a/298","Showcase","Moderately Played Foil","","","","","","0","",""
"8925765","Riftbound League of Legends Trading Card Game","Origins","Calm Rune (Alternate Art)","","042a/298","Showcase","Heavily Played Foil","","","","","","0","",""
"8925766","Riftbound League of Legends Trading Card Game","Origins","Calm Rune (Alternate Art)","","042a/298","Showcase","Damaged Foil","5.00","","","","","0","",""
"8926477","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Near Mint","0.09","","1.5100","0.0200","","0","",""
"8926478","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Lightly Played","0.09","","1.5800","0.0800","","0","",""
"8926479","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Moderately Played","0.01","","1.5000","0.0100","","0","",""
"8926480","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Heavily Played","","","","","","0","",""
"8926481","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Damaged","","","","","","0","",""
"8926482","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Near Mint Foil","0.22","","1.6400","0.1500","","0","",""
"8926483","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Lightly Played Foil","0.38","","1.7400","0.2500","","0","",""
"8926484","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Moderately Played Foil","","","","","","0","",""
"8926485","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Heavily Played Foil","","","","","","0","",""
"8926486","Riftbound League of Legends Trading Card Game","Origins","Cannon Barrage","","127/298","Common","Damaged Foil","","","","","","0","",""
"8925547","Riftbound League of Legends Trading Card Game","Origins","Captain Farron","","015/298","Uncommon","Near Mint","0.10","","1.5200","0.0300","","0","",""
"8925548","Riftbound League of Legends Trading Card Game","Origins","Captain Farron","","015/298","Uncommon","Lightly Played","0.19","","1.5800","0.0800","","0","",""
"8925549","Riftbound League of Legends Trading Card Game","Origins","Captain Farron","","015/298","Uncommon","Moderately Played","","","","","","0","",""
